source.name	sequenceID	gb_length	genotype	subtype	gb_isolate	who_country.display_name	gb_pubmed_id
tehd-ncbi-curated	AY632216	390	4	f	31736-03	Cameroon	16173014
tehd-ncbi-curated	AY632217	382	4	f	3264-03	Cameroon	16173014
tehd-ncbi-curated	AY632218	385	4	f	9137-03	Cameroon	16173014
tehd-ncbi-curated	AY632219	383	4	f	10553-03	Cameroon	16173014
tehd-ncbi-curated	AY632220	346	4	t	31091-02	Cameroon	16173014
tehd-ncbi-curated	AY632221	340	4	-	8910-03	Cameroon	16173014
tehd-ncbi-curated	AY632222	392	4	t	7697-03	Cameroon	16173014
tehd-ncbi-curated	AY632223	372	4	t	9206-03	Cameroon	16173014
tehd-ncbi-curated	AY632224	379	4	t	8577-03	Cameroon	16173014
tehd-ncbi-curated	AY632225	380	4	t	10066-03	Cameroon	16173014
tehd-ncbi-curated	AY632226	392	4	t	5547-03	Cameroon	16173014
tehd-ncbi-curated	AY632227	391	4	t	7777-03	Cameroon	16173014
tehd-ncbi-curated	AY632228	345	4	t	30398-02	Cameroon	16173014
tehd-ncbi-curated	AY632229	392	4	t	13394-03	Cameroon	16173014
tehd-ncbi-curated	AY632230	392	4	-	12133-03	Cameroon	16173014
tehd-ncbi-curated	AY632231	382	4	-	8471-03	Cameroon	16173014
tehd-ncbi-curated	AY632232	390	4	p	5756-03	Cameroon	16173014
tehd-ncbi-curated	AY632233	377	4	p	9944-03	Cameroon	16173014
tehd-ncbi-curated	AY632234	391	4	a	5743-03	Cameroon	16173014
tehd-ncbi-curated	AY632235	381	4	p	11845-03	Cameroon	16173014
tehd-ncbi-curated	AY632236	391	4	-	1640-03	Cameroon	16173014
tehd-ncbi-curated	AY632237	392	4	k	13986-03	Cameroon	16173014
tehd-ncbi-curated	AY632238	330	4	-	4750-03	Cameroon	16173014
tehd-ncbi-curated	AY935999	213	4	t	10066-03	Cameroon	16173014
tehd-ncbi-curated	AY936000	213	1	b	10128-03	Cameroon	16173014
tehd-ncbi-curated	AY936001	213	4	f	10259-03	Cameroon	16173014
tehd-ncbi-curated	AY936002	213	1	h	10281-03	Cameroon	16173014
tehd-ncbi-curated	AY936003	213	2	-	10355-03	Cameroon	16173014
tehd-ncbi-curated	AY936004	213	1	-	10535-03	Cameroon	16173014
tehd-ncbi-curated	AY936005	212	4	f	10553-03	Cameroon	16173014
tehd-ncbi-curated	AY936007	213	2	u	10735-03	Cameroon	16173014
tehd-ncbi-curated	AY936008	213	2	u	10762-03	Cameroon	16173014
tehd-ncbi-curated	AY936009	213	1	h	11017-03	Cameroon	16173014
tehd-ncbi-curated	AY936010	213	1	h	11511-03	Cameroon	16173014
tehd-ncbi-curated	AY936012	213	1	-	11977-03	Cameroon	16173014
tehd-ncbi-curated	AY936013	213	1	e	12061-03	Cameroon	16173014
tehd-ncbi-curated	AY936014	201	1	h	12132-03	Cameroon	16173014
tehd-ncbi-curated	AY936015	213	4	p	12133-03	Cameroon	16173014
tehd-ncbi-curated	AY936016	213	2	-	12253-03	Cameroon	16173014
tehd-ncbi-curated	AY936018	213	1	e	1226-03	Cameroon	16173014
tehd-ncbi-curated	AY936019	211	4	f	1250-03	Cameroon	16173014
tehd-ncbi-curated	AY936020	212	4	f	12570-03	Cameroon	16173014
tehd-ncbi-curated	AY936021	213	1	l	12595-03	Cameroon	16173014
tehd-ncbi-curated	AY936022	212	4	f	12727-03	Cameroon	16173014
tehd-ncbi-curated	AY936023	207	2	-	12961-03	Cameroon	16173014
tehd-ncbi-curated	AY936024	213	2	-	12963-03	Cameroon	16173014
tehd-ncbi-curated	AY936025	213	1	e	13130-03	Cameroon	16173014
tehd-ncbi-curated	AY936026	213	1	h	13353-03	Cameroon	16173014
tehd-ncbi-curated	AY936027	213	4	-	13394-03	Cameroon	16173014
tehd-ncbi-curated	AY936028	213	2	-	13537-03	Cameroon	16173014
tehd-ncbi-curated	AY936030	213	4	k	13986-03	Cameroon	16173014
tehd-ncbi-curated	AY936031	213	1	l	13992-03	Cameroon	16173014
tehd-ncbi-curated	AY936032	213	2	-	14353-03	Cameroon	16173014
tehd-ncbi-curated	AY936033	216	1	l	14540-03	Cameroon	16173014
tehd-ncbi-curated	AY936034	213	2	-	14600-03	Cameroon	16173014
tehd-ncbi-curated	AY936036	213	1	b	14639-03	Cameroon	16173014
tehd-ncbi-curated	AY936037	213	4	f	14761-03	Cameroon	16173014
tehd-ncbi-curated	AY936038	213	1	h	14764-03	Cameroon	16173014
tehd-ncbi-curated	AY936039	218	1	e	15183-03	Cameroon	16173014
tehd-ncbi-curated	AY936040	213	1	-	15737-03	Cameroon	16173014
tehd-ncbi-curated	AY936041	212	4	f	15743-03	Cameroon	16173014
tehd-ncbi-curated	AY936042	212	4	f	1586-03	Cameroon	16173014
tehd-ncbi-curated	AY936043	213	4	f	1935-03	Cameroon	16173014
tehd-ncbi-curated	AY936044	222	1	l	2014-03	Cameroon	16173014
tehd-ncbi-curated	AY936045	213	1	l	213-03	Cameroon	16173014
tehd-ncbi-curated	AY936046	213	1	-	2386-03	Cameroon	16173014
tehd-ncbi-curated	AY936047	212	1	e	2407-03	Cameroon	16173014
tehd-ncbi-curated	AY936049	213	1	l	28544-02	Cameroon	16173014
tehd-ncbi-curated	AY936050	213	1	e	29725-02	Cameroon	16173014
tehd-ncbi-curated	AY936051	213	1	h	29759-02	Cameroon	16173014
tehd-ncbi-curated	AY936052	213	1	e	29816-02	Cameroon	16173014
tehd-ncbi-curated	AY936053	213	1	h	30151-02	Cameroon	16173014
tehd-ncbi-curated	AY936054	212	4	f	30162-02	Cameroon	16173014
tehd-ncbi-curated	AY936055	213	1	l	30804-02	Cameroon	16173014
tehd-ncbi-curated	AY936056	213	1	h	30805-02	Cameroon	16173014
tehd-ncbi-curated	AY936057	213	4	-	31091-02	Cameroon	16173014
tehd-ncbi-curated	AY936058	212	4	f	31736-03	Cameroon	16173014
tehd-ncbi-curated	AY936059	213	2	i	32333-02	Cameroon	16173014
tehd-ncbi-curated	AY936060	213	2	-	32334-02	Cameroon	16173014
tehd-ncbi-curated	AY936061	212	4	f	3234-03	Cameroon	16173014
tehd-ncbi-curated	AY936062	211	4	f	3264-03	Cameroon	16173014
tehd-ncbi-curated	AY936063	213	2	-	32947-03	Cameroon	16173014
tehd-ncbi-curated	AY936065	213	2	-	33038-03	Cameroon	16173014
tehd-ncbi-curated	AY936066	212	4	f	33555-02	Cameroon	16173014
tehd-ncbi-curated	AY936067	213	1	e	3478-03	Cameroon	16173014
tehd-ncbi-curated	AY936068	222	1	l	3481-03	Cameroon	16173014
tehd-ncbi-curated	AY936069	212	4	f	3503-03	Cameroon	16173014
tehd-ncbi-curated	AY936070	222	1	l	3505-03	Cameroon	16173014
tehd-ncbi-curated	AY936071	213	1	e	3522-03	Cameroon	16173014
tehd-ncbi-curated	AY936072	214	2	-	3674-03	Cameroon	16173014
tehd-ncbi-curated	AY936073	216	1	l	3848-03	Cameroon	16173014
tehd-ncbi-curated	AY936074	213	2	e	3892-03	Cameroon	16173014
tehd-ncbi-curated	AY936075	213	2	-	3903-03	Cameroon	16173014
tehd-ncbi-curated	AY936076	210	2	-	4178-03	Cameroon	16173014
tehd-ncbi-curated	AY936077	212	1	h	418-03	Cameroon	16173014
tehd-ncbi-curated	AY936078	213	2	-	4355-03	Cameroon	16173014
tehd-ncbi-curated	AY936079	213	1	e	4402-03	Cameroon	16173014
tehd-ncbi-curated	AY936080	213	1	e	4553-03	Cameroon	16173014
tehd-ncbi-curated	AY936081	213	1	h	4652-03	Cameroon	16173014
tehd-ncbi-curated	AY936082	213	4	-	4750-03	Cameroon	16173014
tehd-ncbi-curated	AY936083	225	1	l	4766-03	Cameroon	16173014
tehd-ncbi-curated	AY936084	213	1	e	4870-03	Cameroon	16173014
tehd-ncbi-curated	AY936085	213	1	-	4911-03	Cameroon	16173014
tehd-ncbi-curated	AY936086	213	2	-	5077-03	Cameroon	16173014
tehd-ncbi-curated	AY936087	219	1	l	5242-03	Cameroon	16173014
tehd-ncbi-curated	AY936088	213	1	e	5243-03	Cameroon	16173014
tehd-ncbi-curated	AY936089	213	1	e	5245-03	Cameroon	16173014
tehd-ncbi-curated	AY936090	213	2	-	5314-03	Cameroon	16173014
tehd-ncbi-curated	AY936091	213	1	h	5545-03	Cameroon	16173014
tehd-ncbi-curated	AY936092	213	4	-	5547-03	Cameroon	16173014
tehd-ncbi-curated	AY936093	210	2	-	5630-03	Cameroon	16173014
tehd-ncbi-curated	AY936094	213	1	e	5675-03	Cameroon	16173014
tehd-ncbi-curated	AY936095	213	4	l	5743-03	Cameroon	16173014
tehd-ncbi-curated	AY936096	213	4	p	5756-03	Cameroon	16173014
tehd-ncbi-curated	AY936097	213	2	c	5771-03	Cameroon	16173014
tehd-ncbi-curated	AY936098	213	1	l	5972-03	Cameroon	16173014
tehd-ncbi-curated	AY936099	213	1	-	5974-03	Cameroon	16173014
tehd-ncbi-curated	AY936100	216	1	l	600-03	Cameroon	16173014
tehd-ncbi-curated	AY936101	216	1	l	601-03	Cameroon	16173014
tehd-ncbi-curated	AY936102	213	1	e	6055-03	Cameroon	16173014
tehd-ncbi-curated	AY936103	213	2	-	6066-03	Cameroon	16173014
tehd-ncbi-curated	AY936104	213	1	e	6121-03	Cameroon	16173014
tehd-ncbi-curated	AY936105	213	1	e	6287-03	Cameroon	16173014
tehd-ncbi-curated	AY936106	216	1	l	6400-03	Cameroon	16173014
tehd-ncbi-curated	AY936107	213	2	-	6413-03	Cameroon	16173014
tehd-ncbi-curated	AY936108	213	4	f	6656-03	Cameroon	16173014
tehd-ncbi-curated	AY936109	213	1	l	7392-03	Cameroon	16173014
tehd-ncbi-curated	AY936110	213	1	l	7655-03	Cameroon	16173014
tehd-ncbi-curated	AY936111	213	4	t	7697-03	Cameroon	16173014
tehd-ncbi-curated	AY936112	213	2	-	7762-03	Cameroon	16173014
tehd-ncbi-curated	AY936113	216	4	-	7777-03	Cameroon	16173014
tehd-ncbi-curated	AY936114	213	4	f	8112-03	Cameroon	16173014
tehd-ncbi-curated	AY936115	213	4	f	8204-03	Cameroon	16173014
tehd-ncbi-curated	AY936116	213	2	-	8339-03	Cameroon	16173014
tehd-ncbi-curated	AY936117	213	4	p	8471-03	Cameroon	16173014
tehd-ncbi-curated	AY936118	213	4	-	8577-03	Cameroon	16173014
tehd-ncbi-curated	AY936119	213	2	-	8582-03	Cameroon	16173014
tehd-ncbi-curated	AY936120	213	4	f	8688-03	Cameroon	16173014
tehd-ncbi-curated	AY936121	213	2	-	8902-03	Cameroon	16173014
tehd-ncbi-curated	AY936122	213	4	-	8910-03	Cameroon	16173014
tehd-ncbi-curated	AY936123	213	4	f	9137-03	Cameroon	16173014
tehd-ncbi-curated	AY936124	213	2	-	914-03	Cameroon	16173014
tehd-ncbi-curated	AY936125	222	2	-	9202-03	Cameroon	16173014
tehd-ncbi-curated	AY936126	213	4	t	9206-03	Cameroon	16173014
tehd-ncbi-curated	AY936127	213	1	l	9434-03	Cameroon	16173014
tehd-ncbi-curated	AY936128	213	2	-	9436-03	Cameroon	16173014
tehd-ncbi-curated	AY936129	213	2	-	9618-03	Cameroon	16173014
tehd-ncbi-curated	AY936130	213	2	u	9669-03	Cameroon	16173014
tehd-ncbi-curated	AY936131	212	4	f	9923-03	Cameroon	16173014
tehd-ncbi-curated	AY936132	213	4	-	9944-03	Cameroon	16173014
tehd-ncbi-curated	D13992	251	-	-	patient IFN26 T=O	-	8389799
tehd-ncbi-curated	D13993	251	-	-	patient IFN12 T=O	-	8389799
tehd-ncbi-curated	D13994	252	-	-	patient IFN21 T=O	-	8389799
tehd-ncbi-curated	D13995	252	-	-	IG10928	-	8389799
tehd-ncbi-curated	D13996	251	-	-	IG10934	-	8389799
tehd-ncbi-curated	D13997	251	-	-	IG10927	-	8389799
ncbi-curated	EU392169	9309	4	f	CM_DAV9905	-	12917453
ncbi-curated	KC248193	9430	1	l	136142	Cameroon	23677792
ncbi-curated	KC248194	9422	1	e	148636	Cameroon	23677792
ncbi-curated	KC248195	9439	1	-	160526	Cameroon	23677792
ncbi-curated	KC248196	9428	1	l	166212	Cameroon	23677792
ncbi-curated	KC248197	9433	1	l	EBW424	Cameroon	23677792
ncbi-curated	KC248198	9421	1	h	EBW443	Cameroon	23677792
ncbi-curated	KC248199	9420	1	h	EBW9	Cameroon	23677792
ncbi-curated	L29574	579	5	a	BE100	Belgium	7524083
tehd-ncbi-curated	L29575	340	1	b	BE90	Belgium	7524083
tehd-ncbi-curated	L29576	230	-	-	BE90	Belgium	7524083
tehd-ncbi-curated	L29580	340	5	a	BE95	Belgium	7524083
tehd-ncbi-curated	L29581	237	-	-	BE95	Belgium	7524083
ncbi-curated	L29582	578	5	a	BE95	Belgium	7524083
tehd-ncbi-curated	L29583	340	5	a	BE95	Belgium	7524083
tehd-ncbi-curated	L29584	340	5	a	BE96	Belgium	7524083
tehd-ncbi-curated	L29585	230	-	-	BE96	Belgium	7524083
tehd-ncbi-curated	L29586	230	-	-	BE97	Belgium	7524083
ncbi-curated	L29587	957	4	e	CAM600	Cameroon	7524083
tehd-ncbi-curated	L29588	230	-	-	CAM600	Cameroon	7524083
ncbi-curated	L29589	579	4	e	CAM600	Cameroon	7524083
tehd-ncbi-curated	L29590	340	4	e	CAM600	Cameroon	7524083
tehd-ncbi-curated	L29591	230	-	-	CAM736	Cameroon	7524083
ncbi-curated	L29592	579	4	f	G22	-	7524083
tehd-ncbi-curated	L29593	340	4	f	G22	-	7524083
ncbi-curated	L29595	579	4	f	G22	-	7524083
tehd-ncbi-curated	L29596	340	4	f	G22	-	7524083
ncbi-curated	L29597	579	4	f	G27	-	7524083
ncbi-curated	L29599	579	4	f	G27	-	7524083
tehd-ncbi-curated	L29600	231	-	-	GB113	Gabon	7524083
ncbi-curated	L29601	579	4	-	GB116	Gabon	7524083
tehd-ncbi-curated	L29602	340	4	c	GB116	Gabon	7524083
tehd-ncbi-curated	L29603	230	-	-	GB116	Gabon	7524083
ncbi-curated	L29604	579	4	-	GB215	Gabon	7524083
tehd-ncbi-curated	L29605	340	4	-	GB215	Gabon	7524083
ncbi-curated	L29606	579	4	-	GB358	Gabon	7524083
tehd-ncbi-curated	L29607	340	4	c	GB358	Gabon	7524083
tehd-ncbi-curated	L29608	230	-	-	GB358	Gabon	7524083
ncbi-curated	L29609	579	4	-	GB358	Gabon	7524083
ncbi-curated	L29610	579	4	h	GB438	Gabon	7524083
tehd-ncbi-curated	L29611	340	4	h	GB438	Gabon	7524083
tehd-ncbi-curated	L29612	231	-	-	GB438	Gabon	7524083
tehd-ncbi-curated	L29613	340	4	h	GB438	Gabon	7524083
tehd-ncbi-curated	L29614	340	4	c	GB48	Gabon	7524083
tehd-ncbi-curated	L29615	230	-	-	GB48	Gabon	7524083
tehd-ncbi-curated	L29616	230	-	-	GB487	Gabon	7524083
ncbi-curated	L29617	579	4	g	GB549	Gabon	7524083
tehd-ncbi-curated	L29618	340	4	g	GB549	Gabon	7524083
tehd-ncbi-curated	L29619	231	-	-	GB549	Gabon	7524083
ncbi-curated	L29620	579	4	g	GB549	Gabon	7524083
tehd-ncbi-curated	L29621	340	4	g	GB549	Gabon	7524083
tehd-ncbi-curated	L29622	230	-	-	GB569	Gabon	7524083
tehd-ncbi-curated	L29623	230	-	-	GB724	Gabon	7524083
ncbi-curated	L29624	957	4	e	GB809	Gabon	7524083
tehd-ncbi-curated	L29625	230	-	-	GB809	Gabon	7524083
tehd-ncbi-curated	L29626	340	4	e	GB809.3.1	Gabon	7524083
tehd-ncbi-curated	L29627	340	4	e	GB809.3.2	Gabon	7524083
ncbi-curated	L29628	579	4	r	GB809.4	Gabon	7524083
ncbi-curated	L29629	579	4	e	GB809	Gabon	7524083
tehd-ncbi-curated	L29630	340	2	b	NE91	Netherlands	7524083
ncbi-curated	L29631	957	2	d	NE92	Netherlands	7524083
tehd-ncbi-curated	L29632	340	2	d	NE92	Netherlands	7524083
ncbi-curated	L29633	579	2	d	NE92	Netherlands	7524083
tehd-ncbi-curated	L29634	340	2	d	NE92	Netherlands	7524083
tehd-ncbi-curated	L29635	340	3	a	NE93	Netherlands	7524083
ncbi-curated	L38338	957	4	-	-	-	7524083
tehd-ncbi-curated	L38346	461	1	b	-	-	8389799
ncbi-curated	M74804	1626	1	a	SP2	Spain	1323128
ncbi-curated	M74805	1625	1	a	AUS1	Australia	1323128
ncbi-curated	M74806	1613	1	b	SP1	Spain	1323128
ncbi-curated	M74807	1635	1	b	JH1	-	1323128
ncbi-curated	M74808	1626	1	a	US5	USA	1323128
ncbi-curated	M74809	1595	1	b	I15	Italy	1323128
ncbi-curated	M74810	1625	1	b	GH1	Germany	1323128
ncbi-curated	M74811	1620	1	a	I21	Italy	1323128
ncbi-curated	M74812	1626	1	a	GM2	Germany	1323128
ncbi-curated	M74813	1615	1	b	US4	USA	1323128
ncbi-curated	M74814	1642	1	b	NAC5	-	1323128
ncbi-curated	M74815	1613	1	b	ARG2	Argentina	1323128
ncbi-curated	NC_009826	9343	5	a	-	United Kingdom	9223423
tehd-ncbi-curated	S71495	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S71496	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S71497	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S71498	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S71499	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S71500	326	5	a	-	South Africa	8046432
tehd-ncbi-curated	S73403	476	4	r	-	Gabon	8077938
ncbi-curated	S73404	656	4	c	-	Gabon	8077938
ncbi-curated	S73421	656	4	c	-	Gabon	8077938
tehd-ncbi-curated	U31231	308	2	c	British		7595353
tehd-ncbi-curated	U31232	308	1	-	Nigerian	Nigeria	7595353
tehd-ncbi-curated	U31233	308	1	-	Nigerian	Nigeria	7595353
tehd-ncbi-curated	U31234	294	2	-	Gambian	Gambia	7595353
tehd-ncbi-curated	U31235	308	3	-	Bangladeshi	Bangladesh	7595353
tehd-ncbi-curated	U31236	308	2	-	Gambian	Gambia	7595353
tehd-ncbi-curated	U31237	308	3	-	Thai	Thailand	7595353
tehd-ncbi-curated	U31238	288	3	-	Bangladeshi	Bangladesh	7595353
tehd-ncbi-curated	U31239	308	3	a	Indian	India	7595353
tehd-ncbi-curated	U31250	282	3	a	Pakistani	Pakistan	7595353
tehd-ncbi-curated	U31251	308	3	-	Pakistani	Pakistan	7595353
tehd-ncbi-curated	U31252	308	3	a	British	Bangladesh	7595353
tehd-ncbi-curated	U31253	288	3	a	British	United Kingdom	7595353
tehd-ncbi-curated	U31254	308	4	o	Bahraini	Bahrain	7595353
tehd-ncbi-curated	U31255	308	4	o	Egyptian	Egypt	7595353
tehd-ncbi-curated	U31256	302	4	m	Egyptian	Egypt	7595353
tehd-ncbi-curated	U31257	308	5	a	British	United Kingdom	7595353
tehd-ncbi-curated	U31258	294	6	n	Thai	Thailand	7595353
tehd-ncbi-curated	U31259	308	6	n	Thai	Thailand	7595353
tehd-ncbi-curated	U31260	292	6	f	Thai	Thailand	7595353
tehd-ncbi-curated	U31261	308	6	f	Thai	Thailand	7595353
tehd-ncbi-curated	U31262	308	6	f	Thai	Thailand	7595353
tehd-ncbi-curated	U31263	308	6	f	Thai	Thailand	7595353
tehd-ncbi-curated	U31264	308	6	n	Thai	Thailand	7595353
tehd-ncbi-curated	U31265	297	6	f	Thai	Thailand	7595353
tehd-ncbi-curated	U31266	203	1	-	Nigerian	Nigeria	7595353
tehd-ncbi-curated	U31267	222	1	-	Nigerian	Nigeria	7595353
tehd-ncbi-curated	U31268	209	-	-	Gambian	Gambia	7595353
tehd-ncbi-curated	U31269	207	2	-	Gambian	Gambia	7595353
tehd-ncbi-curated	U31270	209	3	a	-	Pakistan	7595353
tehd-ncbi-curated	U31271	222	3	b	-	Thailand	7595353
tehd-ncbi-curated	U31272	222	3	a	-	India	7595353
tehd-ncbi-curated	U31273	222	3	a	-	Pakistan	7595353
tehd-ncbi-curated	U31274	222	5	a	-	United Kingdom	7595353
tehd-ncbi-curated	U31275	206	6	n	-	Thailand	7595353
tehd-ncbi-curated	U31276	222	6	f	-	Thailand	7595353
ncbi-curated	Y13184	9343	5	a	-	United Kingdom	9223423
